Input,Output,model,dataset
124,6,google/flan-t5-base,sciq
118,1,google/flan-t5-base,sciq
70,1,google/flan-t5-base,sciq
56,1,google/flan-t5-base,sciq
120,1,google/flan-t5-base,sciq
203,1,google/flan-t5-base,sciq
105,1,google/flan-t5-base,sciq
168,1,google/flan-t5-base,sciq
59,1,google/flan-t5-base,sciq
91,1,google/flan-t5-base,sciq
223,1,google/flan-t5-base,sciq
74,1,google/flan-t5-base,sciq
119,1,google/flan-t5-base,sciq
100,1,google/flan-t5-base,sciq
107,1,google/flan-t5-base,sciq
63,1,google/flan-t5-base,sciq
130,1,google/flan-t5-base,sciq
122,1,google/flan-t5-base,sciq
104,1,google/flan-t5-base,sciq
74,1,google/flan-t5-base,sciq
105,1,google/flan-t5-base,sciq
106,1,google/flan-t5-base,sciq
159,9,google/flan-t5-base,sciq
528,1,google/flan-t5-base,sciq
110,1,google/flan-t5-base,sciq
119,1,google/flan-t5-base,sciq
64,1,google/flan-t5-base,sciq
79,1,google/flan-t5-base,sciq
213,1,google/flan-t5-base,sciq
103,2,google/flan-t5-base,sciq
133,1,google/flan-t5-base,sciq
77,1,google/flan-t5-base,sciq
74,1,google/flan-t5-base,sciq
94,1,google/flan-t5-base,sciq
116,1,google/flan-t5-base,sciq
133,1,google/flan-t5-base,sciq
110,1,google/flan-t5-base,sciq
60,1,google/flan-t5-base,sciq
87,1,google/flan-t5-base,sciq
79,1,google/flan-t5-base,sciq
97,4,google/flan-t5-base,sciq
156,1,google/flan-t5-base,sciq
133,1,google/flan-t5-base,sciq
79,3,google/flan-t5-base,sciq
121,1,google/flan-t5-base,sciq
59,1,google/flan-t5-base,sciq
75,1,google/flan-t5-base,sciq
162,8,google/flan-t5-base,sciq
73,1,google/flan-t5-base,sciq
103,1,google/flan-t5-base,sciq
259,1,google/flan-t5-base,sciq
175,1,google/flan-t5-base,sciq
157,8,google/flan-t5-base,sciq
106,1,google/flan-t5-base,sciq
137,1,google/flan-t5-base,sciq
101,1,google/flan-t5-base,sciq
52,1,google/flan-t5-base,sciq
89,1,google/flan-t5-base,sciq
98,15,google/flan-t5-base,sciq
45,1,google/flan-t5-base,sciq
141,1,google/flan-t5-base,sciq
150,1,google/flan-t5-base,sciq
129,1,google/flan-t5-base,sciq
122,2,google/flan-t5-base,sciq
51,1,google/flan-t5-base,sciq
92,1,google/flan-t5-base,sciq
49,1,google/flan-t5-base,sciq
76,1,google/flan-t5-base,sciq
82,1,google/flan-t5-base,sciq
80,1,google/flan-t5-base,sciq
152,1,google/flan-t5-base,sciq
101,1,google/flan-t5-base,sciq
105,1,google/flan-t5-base,sciq
69,3,google/flan-t5-base,sciq
97,1,google/flan-t5-base,sciq
143,1,google/flan-t5-base,sciq
94,1,google/flan-t5-base,sciq
173,2,google/flan-t5-base,sciq
124,1,google/flan-t5-base,sciq
76,1,google/flan-t5-base,sciq
60,1,google/flan-t5-base,sciq
102,3,google/flan-t5-base,sciq
137,13,google/flan-t5-base,sciq
78,1,google/flan-t5-base,sciq
147,1,google/flan-t5-base,sciq
112,1,google/flan-t5-base,sciq
160,1,google/flan-t5-base,sciq
174,1,google/flan-t5-base,sciq
140,1,google/flan-t5-base,sciq
53,1,google/flan-t5-base,sciq
124,2,google/flan-t5-base,sciq
69,1,google/flan-t5-base,sciq
138,8,google/flan-t5-base,sciq
185,1,google/flan-t5-base,sciq
80,1,google/flan-t5-base,sciq
343,1,google/flan-t5-base,sciq
57,1,google/flan-t5-base,sciq
93,1,google/flan-t5-base,sciq
66,1,google/flan-t5-base,sciq
128,1,google/flan-t5-base,sciq
41,1,google/flan-t5-base,sciq
91,1,google/flan-t5-base,sciq
98,1,google/flan-t5-base,sciq
71,1,google/flan-t5-base,sciq
75,1,google/flan-t5-base,sciq
73,1,google/flan-t5-base,sciq
88,1,google/flan-t5-base,sciq
66,1,google/flan-t5-base,sciq
120,1,google/flan-t5-base,sciq
101,1,google/flan-t5-base,sciq
145,1,google/flan-t5-base,sciq
54,1,google/flan-t5-base,sciq
150,1,google/flan-t5-base,sciq
116,1,google/flan-t5-base,sciq
83,1,google/flan-t5-base,sciq
110,2,google/flan-t5-base,sciq
117,1,google/flan-t5-base,sciq
64,1,google/flan-t5-base,sciq
40,1,google/flan-t5-base,sciq
108,1,google/flan-t5-base,sciq
98,1,google/flan-t5-base,sciq
47,1,google/flan-t5-base,sciq
103,1,google/flan-t5-base,sciq
319,1,google/flan-t5-base,sciq
68,1,google/flan-t5-base,sciq
121,1,google/flan-t5-base,sciq
283,1,google/flan-t5-base,sciq
79,1,google/flan-t5-base,sciq
139,1,google/flan-t5-base,sciq
94,1,google/flan-t5-base,sciq
94,1,google/flan-t5-base,sciq
82,1,google/flan-t5-base,sciq
113,1,google/flan-t5-base,sciq
69,1,google/flan-t5-base,sciq
107,1,google/flan-t5-base,sciq
80,8,google/flan-t5-base,sciq
110,1,google/flan-t5-base,sciq
169,1,google/flan-t5-base,sciq
110,1,google/flan-t5-base,sciq
75,2,google/flan-t5-base,sciq
147,1,google/flan-t5-base,sciq
147,1,google/flan-t5-base,sciq
53,1,google/flan-t5-base,sciq
152,1,google/flan-t5-base,sciq
95,1,google/flan-t5-base,sciq
108,16,google/flan-t5-base,sciq
86,1,google/flan-t5-base,sciq
195,1,google/flan-t5-base,sciq
53,1,google/flan-t5-base,sciq
104,1,google/flan-t5-base,sciq
131,1,google/flan-t5-base,sciq
74,1,google/flan-t5-base,sciq
107,1,google/flan-t5-base,sciq
42,1,google/flan-t5-base,sciq
111,1,google/flan-t5-base,sciq
113,1,google/flan-t5-base,sciq
126,1,google/flan-t5-base,sciq
85,1,google/flan-t5-base,sciq
173,1,google/flan-t5-base,sciq
124,1,google/flan-t5-base,sciq
90,9,google/flan-t5-base,sciq
90,1,google/flan-t5-base,sciq
129,13,google/flan-t5-base,sciq
128,1,google/flan-t5-base,sciq
89,1,google/flan-t5-base,sciq
46,1,google/flan-t5-base,sciq
188,2,google/flan-t5-base,sciq
103,1,google/flan-t5-base,sciq
150,5,google/flan-t5-base,sciq
107,1,google/flan-t5-base,sciq
130,1,google/flan-t5-base,sciq
95,1,google/flan-t5-base,sciq
142,10,google/flan-t5-base,sciq
77,1,google/flan-t5-base,sciq
128,8,google/flan-t5-base,sciq
168,1,google/flan-t5-base,sciq
99,1,google/flan-t5-base,sciq
185,1,google/flan-t5-base,sciq
178,1,google/flan-t5-base,sciq
183,3,google/flan-t5-base,sciq
92,1,google/flan-t5-base,sciq
137,1,google/flan-t5-base,sciq
116,1,google/flan-t5-base,sciq
151,1,google/flan-t5-base,sciq
140,1,google/flan-t5-base,sciq
40,1,google/flan-t5-base,sciq
85,2,google/flan-t5-base,sciq
62,1,google/flan-t5-base,sciq
105,1,google/flan-t5-base,sciq
61,1,google/flan-t5-base,sciq
160,1,google/flan-t5-base,sciq
191,1,google/flan-t5-base,sciq
55,1,google/flan-t5-base,sciq
140,1,google/flan-t5-base,sciq
78,1,google/flan-t5-base,sciq
85,1,google/flan-t5-base,sciq
93,4,google/flan-t5-base,sciq
132,1,google/flan-t5-base,sciq
115,1,google/flan-t5-base,sciq
192,1,google/flan-t5-base,sciq
153,9,google/flan-t5-base,sciq
161,1,google/flan-t5-base,sciq
79,1,google/flan-t5-base,sciq
72,1,google/flan-t5-base,sciq
45,1,google/flan-t5-base,sciq
166,1,google/flan-t5-base,sciq
47,1,google/flan-t5-base,sciq
92,5,google/flan-t5-base,sciq
91,1,google/flan-t5-base,sciq
60,1,google/flan-t5-base,sciq
138,1,google/flan-t5-base,sciq
92,4,google/flan-t5-base,sciq
92,1,google/flan-t5-base,sciq
182,1,google/flan-t5-base,sciq
44,1,google/flan-t5-base,sciq
117,1,google/flan-t5-base,sciq
203,1,google/flan-t5-base,sciq
77,10,google/flan-t5-base,sciq
103,1,google/flan-t5-base,sciq
55,1,google/flan-t5-base,sciq
124,1,google/flan-t5-base,sciq
113,1,google/flan-t5-base,sciq
115,9,google/flan-t5-base,sciq
124,1,google/flan-t5-base,sciq
92,1,google/flan-t5-base,sciq
195,1,google/flan-t5-base,sciq
97,1,google/flan-t5-base,sciq
68,4,google/flan-t5-large,sciq
115,13,google/flan-t5-large,sciq
89,10,google/flan-t5-large,sciq
86,1,google/flan-t5-large,sciq
101,2,google/flan-t5-large,sciq
182,14,google/flan-t5-large,sciq
161,2,google/flan-t5-large,sciq
140,14,google/flan-t5-large,sciq
114,1,google/flan-t5-large,sciq
87,13,google/flan-t5-large,sciq
68,7,google/flan-t5-large,sciq
212,13,google/flan-t5-large,sciq
201,10,google/flan-t5-large,sciq
117,13,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
158,3,google/flan-t5-large,sciq
170,4,google/flan-t5-large,sciq
119,2,google/flan-t5-large,sciq
112,1,google/flan-t5-large,sciq
135,1,google/flan-t5-large,sciq
97,3,google/flan-t5-large,sciq
137,2,google/flan-t5-large,sciq
77,9,google/flan-t5-large,sciq
52,3,google/flan-t5-large,sciq
265,15,google/flan-t5-large,sciq
95,3,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
78,3,google/flan-t5-large,sciq
167,1,google/flan-t5-large,sciq
221,1,google/flan-t5-large,sciq
112,15,google/flan-t5-large,sciq
85,1,google/flan-t5-large,sciq
75,6,google/flan-t5-large,sciq
92,9,google/flan-t5-large,sciq
105,13,google/flan-t5-large,sciq
102,2,google/flan-t5-large,sciq
102,1,google/flan-t5-large,sciq
59,1,google/flan-t5-large,sciq
103,9,google/flan-t5-large,sciq
121,1,google/flan-t5-large,sciq
50,1,google/flan-t5-large,sciq
80,9,google/flan-t5-large,sciq
89,2,google/flan-t5-large,sciq
120,1,google/flan-t5-large,sciq
93,1,google/flan-t5-large,sciq
76,2,google/flan-t5-large,sciq
118,3,google/flan-t5-large,sciq
46,3,google/flan-t5-large,sciq
100,10,google/flan-t5-large,sciq
126,2,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
130,7,google/flan-t5-large,sciq
156,13,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
102,4,google/flan-t5-large,sciq
117,11,google/flan-t5-large,sciq
208,2,google/flan-t5-large,sciq
196,10,google/flan-t5-large,sciq
85,12,google/flan-t5-large,sciq
127,8,google/flan-t5-large,sciq
281,1,google/flan-t5-large,sciq
98,10,google/flan-t5-large,sciq
96,15,google/flan-t5-large,sciq
135,1,google/flan-t5-large,sciq
124,1,google/flan-t5-large,sciq
116,1,google/flan-t5-large,sciq
116,1,google/flan-t5-large,sciq
70,4,google/flan-t5-large,sciq
116,1,google/flan-t5-large,sciq
111,1,google/flan-t5-large,sciq
109,13,google/flan-t5-large,sciq
108,2,google/flan-t5-large,sciq
143,5,google/flan-t5-large,sciq
122,1,google/flan-t5-large,sciq
223,7,google/flan-t5-large,sciq
131,3,google/flan-t5-large,sciq
147,5,google/flan-t5-large,sciq
107,19,google/flan-t5-large,sciq
94,12,google/flan-t5-large,sciq
98,4,google/flan-t5-large,sciq
51,5,google/flan-t5-large,sciq
98,10,google/flan-t5-large,sciq
105,5,google/flan-t5-large,sciq
172,15,google/flan-t5-large,sciq
82,8,google/flan-t5-large,sciq
48,1,google/flan-t5-large,sciq
71,1,google/flan-t5-large,sciq
49,1,google/flan-t5-large,sciq
190,2,google/flan-t5-large,sciq
70,13,google/flan-t5-large,sciq
191,5,google/flan-t5-large,sciq
91,1,google/flan-t5-large,sciq
102,17,google/flan-t5-large,sciq
80,4,google/flan-t5-large,sciq
64,1,google/flan-t5-large,sciq
119,16,google/flan-t5-large,sciq
95,1,google/flan-t5-large,sciq
75,2,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
87,14,google/flan-t5-large,sciq
89,3,google/flan-t5-large,sciq
109,7,google/flan-t5-large,sciq
60,5,google/flan-t5-large,sciq
83,6,google/flan-t5-large,sciq
129,2,google/flan-t5-large,sciq
94,3,google/flan-t5-large,sciq
106,7,google/flan-t5-large,sciq
52,14,google/flan-t5-large,sciq
65,16,google/flan-t5-large,sciq
93,2,google/flan-t5-large,sciq
101,5,google/flan-t5-large,sciq
178,2,google/flan-t5-large,sciq
152,16,google/flan-t5-large,sciq
130,14,google/flan-t5-large,sciq
137,12,google/flan-t5-large,sciq
160,2,google/flan-t5-large,sciq
112,7,google/flan-t5-large,sciq
262,14,google/flan-t5-large,sciq
88,10,google/flan-t5-large,sciq
46,1,google/flan-t5-large,sciq
116,5,google/flan-t5-large,sciq
42,1,google/flan-t5-large,sciq
71,7,google/flan-t5-large,sciq
101,15,google/flan-t5-large,sciq
116,2,google/flan-t5-large,sciq
75,3,google/flan-t5-large,sciq
237,15,google/flan-t5-large,sciq
96,2,google/flan-t5-large,sciq
200,3,google/flan-t5-large,sciq
59,1,google/flan-t5-large,sciq
213,10,google/flan-t5-large,sciq
160,13,google/flan-t5-large,sciq
105,1,google/flan-t5-large,sciq
125,14,google/flan-t5-large,sciq
93,5,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
161,3,google/flan-t5-large,sciq
132,1,google/flan-t5-large,sciq
52,2,google/flan-t5-large,sciq
59,2,google/flan-t5-large,sciq
119,10,google/flan-t5-large,sciq
56,1,google/flan-t5-large,sciq
164,17,google/flan-t5-large,sciq
103,8,google/flan-t5-large,sciq
76,1,google/flan-t5-large,sciq
133,15,google/flan-t5-large,sciq
165,5,google/flan-t5-large,sciq
72,1,google/flan-t5-large,sciq
170,11,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
59,1,google/flan-t5-large,sciq
152,2,google/flan-t5-large,sciq
75,2,google/flan-t5-large,sciq
105,10,google/flan-t5-large,sciq
172,3,google/flan-t5-large,sciq
128,16,google/flan-t5-large,sciq
55,1,google/flan-t5-large,sciq
412,5,google/flan-t5-large,sciq
111,1,google/flan-t5-large,sciq
78,2,google/flan-t5-large,sciq
120,12,google/flan-t5-large,sciq
223,15,google/flan-t5-large,sciq
114,1,google/flan-t5-large,sciq
170,12,google/flan-t5-large,sciq
77,2,google/flan-t5-large,sciq
104,4,google/flan-t5-large,sciq
103,17,google/flan-t5-large,sciq
192,10,google/flan-t5-large,sciq
170,11,google/flan-t5-large,sciq
178,1,google/flan-t5-large,sciq
178,1,google/flan-t5-large,sciq
137,13,google/flan-t5-large,sciq
107,14,google/flan-t5-large,sciq
100,3,google/flan-t5-large,sciq
88,3,google/flan-t5-large,sciq
83,11,google/flan-t5-large,sciq
99,1,google/flan-t5-large,sciq
71,6,google/flan-t5-large,sciq
152,13,google/flan-t5-large,sciq
163,5,google/flan-t5-large,sciq
107,7,google/flan-t5-large,sciq
63,10,google/flan-t5-large,sciq
64,2,google/flan-t5-large,sciq
102,3,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
76,2,google/flan-t5-large,sciq
126,3,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
77,1,google/flan-t5-large,sciq
129,2,google/flan-t5-large,sciq
67,4,google/flan-t5-large,sciq
125,2,google/flan-t5-large,sciq
118,17,google/flan-t5-large,sciq
113,11,google/flan-t5-large,sciq
102,14,google/flan-t5-large,sciq
192,3,google/flan-t5-large,sciq
125,2,google/flan-t5-large,sciq
81,1,google/flan-t5-large,sciq
71,1,google/flan-t5-large,sciq
86,1,google/flan-t5-large,sciq
121,3,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
73,1,google/flan-t5-large,sciq
69,1,google/flan-t5-large,sciq
63,1,google/flan-t5-large,sciq
58,1,google/flan-t5-large,sciq
125,9,google/flan-t5-large,sciq
83,1,google/flan-t5-large,sciq
82,11,google/flan-t5-large,sciq
249,1,google/flan-t5-large,sciq
150,3,google/flan-t5-large,sciq
145,1,google/flan-t5-large,sciq
192,14,google/flan-t5-large,sciq
90,1,google/flan-t5-large,sciq
119,7,google/flan-t5-large,sciq
119,11,google/flan-t5-large,sciq
38,12,google/flan-t5-large,sciq
114,2,google/flan-t5-large,sciq
38,1,google/flan-t5-large,sciq
127,10,google/flan-t5-large,sciq
198,8,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
103,1,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
106,2,google/flan-t5-large,sciq
102,2,google/flan-t5-large,sciq
139,3,google/flan-t5-large,sciq
148,1,google/flan-t5-large,sciq
165,12,google/flan-t5-large,sciq
158,2,google/flan-t5-large,sciq
78,10,google/flan-t5-large,sciq
198,9,google/flan-t5-large,sciq
133,13,google/flan-t5-large,sciq
90,11,google/flan-t5-large,sciq
105,11,google/flan-t5-large,sciq
49,1,google/flan-t5-large,sciq
81,1,google/flan-t5-large,sciq
93,1,google/flan-t5-large,sciq
104,11,google/flan-t5-large,sciq
69,1,google/flan-t5-large,sciq
77,12,google/flan-t5-large,sciq
80,11,google/flan-t5-large,sciq
59,1,google/flan-t5-large,sciq
105,3,google/flan-t5-large,sciq
129,3,google/flan-t5-large,sciq
70,1,google/flan-t5-large,sciq
126,8,google/flan-t5-large,sciq
138,15,google/flan-t5-large,sciq
57,1,google/flan-t5-large,sciq
68,12,google/flan-t5-large,sciq
96,2,google/flan-t5-large,sciq
98,18,google/flan-t5-large,sciq
114,16,google/flan-t5-large,sciq
120,4,google/flan-t5-large,sciq
124,3,google/flan-t5-large,sciq
148,15,google/flan-t5-large,sciq
64,3,google/flan-t5-large,sciq
155,16,google/flan-t5-large,sciq
67,1,google/flan-t5-large,sciq
72,1,google/flan-t5-large,sciq
155,10,google/flan-t5-large,sciq
118,7,google/flan-t5-large,sciq
63,1,google/flan-t5-large,sciq
118,5,google/flan-t5-large,sciq
104,9,google/flan-t5-large,sciq
66,5,google/flan-t5-large,sciq
165,2,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
94,3,google/flan-t5-large,sciq
107,8,google/flan-t5-large,sciq
97,16,google/flan-t5-large,sciq
107,15,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
81,7,google/flan-t5-large,sciq
115,1,google/flan-t5-large,sciq
132,1,google/flan-t5-large,sciq
104,5,google/flan-t5-large,sciq
157,2,google/flan-t5-large,sciq
135,1,google/flan-t5-large,sciq
74,2,google/flan-t5-large,sciq
209,7,google/flan-t5-large,sciq
89,3,google/flan-t5-large,sciq
92,5,google/flan-t5-large,sciq
217,1,google/flan-t5-large,sciq
137,2,google/flan-t5-large,sciq
49,1,google/flan-t5-large,sciq
102,17,google/flan-t5-large,sciq
131,11,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
113,1,google/flan-t5-large,sciq
217,16,google/flan-t5-large,sciq
77,12,google/flan-t5-large,sciq
177,1,google/flan-t5-large,sciq
134,1,google/flan-t5-large,sciq
103,1,google/flan-t5-large,sciq
159,1,google/flan-t5-large,sciq
66,1,google/flan-t5-large,sciq
113,1,google/flan-t5-large,sciq
114,14,google/flan-t5-large,sciq
100,13,google/flan-t5-large,sciq
81,6,google/flan-t5-large,sciq
69,4,google/flan-t5-large,sciq
108,16,google/flan-t5-large,sciq
50,1,google/flan-t5-large,sciq
153,1,google/flan-t5-large,sciq
103,2,google/flan-t5-large,sciq
121,3,google/flan-t5-large,sciq
64,12,google/flan-t5-large,sciq
119,1,google/flan-t5-large,sciq
129,9,google/flan-t5-large,sciq
155,17,google/flan-t5-large,sciq
55,2,google/flan-t5-large,sciq
70,1,google/flan-t5-large,sciq
148,5,google/flan-t5-large,sciq
58,14,google/flan-t5-large,sciq
61,7,google/flan-t5-large,sciq
51,3,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
94,1,google/flan-t5-large,sciq
80,1,google/flan-t5-large,sciq
122,13,google/flan-t5-large,sciq
240,6,google/flan-t5-large,sciq
241,2,google/flan-t5-large,sciq
171,11,google/flan-t5-large,sciq
41,1,google/flan-t5-large,sciq
155,2,google/flan-t5-large,sciq
64,1,google/flan-t5-large,sciq
106,1,google/flan-t5-large,sciq
79,10,google/flan-t5-large,sciq
113,2,google/flan-t5-large,sciq
53,3,google/flan-t5-large,sciq
56,1,google/flan-t5-large,sciq
112,14,google/flan-t5-large,sciq
126,1,google/flan-t5-large,sciq
227,14,google/flan-t5-large,sciq
156,1,google/flan-t5-large,sciq
140,8,google/flan-t5-large,sciq
117,10,google/flan-t5-large,sciq
54,1,google/flan-t5-large,sciq
63,8,google/flan-t5-large,sciq
107,11,google/flan-t5-large,sciq
176,1,google/flan-t5-large,sciq
129,13,google/flan-t5-large,sciq
70,1,google/flan-t5-large,sciq
76,1,google/flan-t5-large,sciq
169,1,google/flan-t5-large,sciq
183,13,google/flan-t5-large,sciq
108,1,google/flan-t5-large,sciq
104,15,google/flan-t5-large,sciq
101,7,google/flan-t5-large,sciq
71,1,google/flan-t5-large,sciq
93,6,google/flan-t5-large,sciq
37,2,google/flan-t5-large,sciq
114,3,google/flan-t5-large,sciq
235,14,google/flan-t5-large,sciq
81,1,google/flan-t5-large,sciq
155,3,google/flan-t5-large,sciq
55,1,google/flan-t5-large,sciq
55,2,google/flan-t5-large,sciq
51,3,google/flan-t5-large,sciq
79,1,google/flan-t5-large,sciq
179,7,google/flan-t5-large,sciq
134,2,google/flan-t5-large,sciq
113,7,google/flan-t5-large,sciq
129,3,google/flan-t5-large,sciq
37,1,google/flan-t5-large,sciq
43,1,google/flan-t5-large,sciq
53,1,google/flan-t5-large,sciq
78,13,google/flan-t5-large,sciq
87,3,google/flan-t5-large,sciq
108,5,google/flan-t5-large,sciq
118,7,google/flan-t5-large,sciq
70,1,google/flan-t5-large,sciq
60,1,google/flan-t5-large,sciq
117,1,google/flan-t5-large,sciq
79,6,google/flan-t5-large,sciq
50,1,google/flan-t5-large,sciq
113,5,google/flan-t5-large,sciq
124,12,google/flan-t5-large,sciq
63,6,google/flan-t5-large,sciq
89,1,google/flan-t5-large,sciq
91,1,google/flan-t5-large,sciq
92,6,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
139,2,google/flan-t5-large,sciq
127,12,google/flan-t5-large,sciq
278,15,google/flan-t5-large,sciq
114,1,google/flan-t5-large,sciq
111,1,google/flan-t5-large,sciq
108,3,google/flan-t5-large,sciq
185,2,google/flan-t5-large,sciq
172,2,google/flan-t5-large,sciq
89,13,google/flan-t5-large,sciq
52,1,google/flan-t5-large,sciq
80,1,google/flan-t5-large,sciq
96,3,google/flan-t5-large,sciq
54,4,google/flan-t5-large,sciq
148,11,google/flan-t5-large,sciq
187,12,google/flan-t5-large,sciq
114,3,google/flan-t5-large,sciq
115,1,google/flan-t5-large,sciq
58,4,google/flan-t5-large,sciq
69,1,google/flan-t5-large,sciq
80,1,google/flan-t5-large,sciq
87,1,google/flan-t5-large,sciq
79,3,google/flan-t5-large,sciq
189,3,google/flan-t5-large,sciq
74,4,google/flan-t5-large,sciq
245,1,google/flan-t5-large,sciq
160,2,google/flan-t5-large,sciq
93,1,google/flan-t5-large,sciq
123,10,google/flan-t5-large,sciq
127,8,google/flan-t5-large,sciq
86,11,google/flan-t5-large,sciq
56,1,google/flan-t5-large,sciq
82,3,google/flan-t5-large,sciq
70,12,google/flan-t5-large,sciq
111,13,google/flan-t5-large,sciq
164,1,google/flan-t5-large,sciq
138,3,google/flan-t5-large,sciq
113,1,google/flan-t5-large,sciq
126,1,google/flan-t5-large,sciq
79,14,google/flan-t5-large,sciq
50,4,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
152,1,google/flan-t5-large,sciq
142,10,google/flan-t5-large,sciq
105,2,google/flan-t5-large,sciq
71,1,google/flan-t5-large,sciq
62,2,google/flan-t5-large,sciq
72,2,google/flan-t5-large,sciq
82,1,google/flan-t5-large,sciq
141,2,google/flan-t5-large,sciq
98,2,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
181,2,google/flan-t5-large,sciq
134,1,google/flan-t5-large,sciq
92,3,google/flan-t5-large,sciq
115,8,google/flan-t5-large,sciq
109,5,google/flan-t5-large,sciq
72,5,google/flan-t5-large,sciq
128,2,google/flan-t5-large,sciq
63,1,google/flan-t5-large,sciq
112,1,google/flan-t5-large,sciq
141,16,google/flan-t5-large,sciq
103,1,google/flan-t5-large,sciq
90,5,google/flan-t5-large,sciq
59,4,google/flan-t5-large,sciq
144,1,google/flan-t5-large,sciq
185,1,google/flan-t5-large,sciq
80,3,google/flan-t5-large,sciq
128,3,google/flan-t5-large,sciq
83,12,google/flan-t5-large,sciq
92,3,google/flan-t5-large,sciq
113,10,google/flan-t5-large,sciq
62,1,google/flan-t5-large,sciq
62,12,google/flan-t5-large,sciq
110,1,google/flan-t5-large,sciq
86,1,google/flan-t5-large,sciq
64,2,google/flan-t5-large,sciq
106,11,google/flan-t5-large,sciq
169,8,google/flan-t5-large,sciq
110,8,google/flan-t5-large,sciq
56,1,google/flan-t5-large,sciq
89,11,google/flan-t5-large,sciq
124,6,google/flan-t5-large,sciq
89,16,google/flan-t5-large,sciq
53,7,google/flan-t5-large,sciq
164,1,google/flan-t5-large,sciq
62,13,google/flan-t5-large,sciq
264,1,google/flan-t5-large,sciq
93,3,google/flan-t5-large,sciq
80,10,google/flan-t5-large,sciq
206,8,google/flan-t5-large,sciq
123,10,google/flan-t5-large,sciq
77,2,google/flan-t5-large,sciq
63,9,google/flan-t5-large,sciq
196,2,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
81,5,google/flan-t5-large,sciq
87,12,google/flan-t5-large,sciq
128,11,google/flan-t5-large,sciq
72,1,google/flan-t5-large,sciq
73,2,google/flan-t5-large,sciq
110,17,google/flan-t5-large,sciq
108,1,google/flan-t5-large,sciq
76,1,google/flan-t5-large,sciq
94,9,google/flan-t5-large,sciq
129,1,google/flan-t5-large,sciq
166,2,google/flan-t5-large,sciq
182,1,google/flan-t5-large,sciq
95,17,google/flan-t5-large,sciq
136,2,google/flan-t5-large,sciq
105,1,google/flan-t5-large,sciq
135,11,google/flan-t5-large,sciq
65,2,google/flan-t5-large,sciq
105,1,google/flan-t5-large,sciq
40,1,google/flan-t5-large,sciq
124,2,google/flan-t5-large,sciq
72,1,google/flan-t5-large,sciq
88,5,google/flan-t5-large,sciq
159,13,google/flan-t5-large,sciq
107,4,google/flan-t5-large,sciq
121,1,google/flan-t5-large,sciq
106,5,google/flan-t5-large,sciq
200,1,google/flan-t5-large,sciq
79,1,google/flan-t5-large,sciq
143,6,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
209,3,google/flan-t5-large,sciq
67,1,google/flan-t5-large,sciq
130,1,google/flan-t5-large,sciq
79,1,google/flan-t5-large,sciq
92,2,google/flan-t5-large,sciq
102,12,google/flan-t5-large,sciq
118,1,google/flan-t5-large,sciq
71,9,google/flan-t5-large,sciq
99,16,google/flan-t5-large,sciq
107,12,google/flan-t5-large,sciq
123,11,google/flan-t5-large,sciq
75,9,google/flan-t5-large,sciq
86,5,google/flan-t5-large,sciq
153,14,google/flan-t5-large,sciq
206,6,google/flan-t5-large,sciq
128,8,google/flan-t5-large,sciq
91,2,google/flan-t5-large,sciq
142,14,google/flan-t5-large,sciq
78,9,google/flan-t5-large,sciq
40,1,google/flan-t5-large,sciq
121,10,google/flan-t5-large,sciq
93,13,google/flan-t5-large,sciq
62,5,google/flan-t5-large,sciq
111,1,google/flan-t5-large,sciq
64,3,google/flan-t5-large,sciq
157,18,google/flan-t5-large,sciq
48,2,google/flan-t5-large,sciq
89,1,google/flan-t5-large,sciq
96,5,google/flan-t5-large,sciq
129,2,google/flan-t5-large,sciq
178,1,google/flan-t5-large,sciq
76,7,google/flan-t5-large,sciq
211,3,google/flan-t5-large,sciq
120,3,google/flan-t5-large,sciq
110,2,google/flan-t5-large,sciq
196,16,google/flan-t5-large,sciq
116,1,google/flan-t5-large,sciq
43,1,google/flan-t5-large,sciq
135,1,google/flan-t5-large,sciq
