Input,Output,model,dataset
54,17,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
12,10,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
53,14,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,8,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,2,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,3,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,3,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,2,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,2,google/flan-t5-base,xsum
54,8,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,8,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,18,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,5,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,4,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,8,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
39,0,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,2,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,3,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,6,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
37,15,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,18,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,18,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,18,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,9,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,10,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,17,google/flan-t5-base,xsum
54,13,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,18,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,18,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,4,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,1,google/flan-t5-base,xsum
54,12,google/flan-t5-base,xsum
54,16,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,14,google/flan-t5-base,xsum
54,15,google/flan-t5-base,xsum
54,11,google/flan-t5-base,xsum
54,13,google/flan-t5-large,xsum
48,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,4,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
23,4,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,5,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
45,12,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,7,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,5,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,7,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,5,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
52,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
49,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,19,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,5,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
48,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,7,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,2,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,8,google/flan-t5-large,xsum
54,2,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,8,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,8,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,4,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,6,google/flan-t5-large,xsum
54,6,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,5,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,2,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,4,google/flan-t5-large,xsum
54,2,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,2,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,7,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,8,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,9,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,7,google/flan-t5-large,xsum
54,16,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,13,google/flan-t5-large,xsum
54,11,google/flan-t5-large,xsum
54,18,google/flan-t5-large,xsum
54,8,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,12,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,15,google/flan-t5-large,xsum
54,14,google/flan-t5-large,xsum
54,17,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
54,10,google/flan-t5-large,xsum
