task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-25T20:13:49,google/flan-t5-base,09d9c5ab-ee9c-42ad-b45b-24227c338d1f,13.992581605911255,0.0004994380138465381,3.569404172881231e-05,42.5,458.9556563491687,430.77675,0.00016537971082660887,0.001783503649029683,0.0016506744680539766,0.0035995578279102683,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-25T20:14:24,google/flan-t5-base,09d9c5ab-ee9c-42ad-b45b-24227c338d1f,34.823206186294556,0.0012669055943661533,3.638154118977371e-05,42.5,473.54431218219884,430.77675,0.00041131261090437575,0.004580586720013713,0.004138963404783159,0.009130862735701248,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
