task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-13T19:54:26,jozhang97/deta-swin-large,5b006d66-c769-4553-9aa1-d1aacdb4dfc3,8.086591482162476,0.00030487917296360165,3.770359210377744e-05,42.5,526.1197451909255,430.77675,9.566756784915925e-05,0.0011809881670217237,0.0009206744306001563,0.0021973301654710396,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-13T20:00:10,jozhang97/deta-swin-large,5b006d66-c769-4553-9aa1-d1aacdb4dfc3,343.69068479537964,0.014918280245478666,4.340645625065452e-05,42.5,653.4526205814988,430.77675,0.004057634593215254,0.06238422407399469,0.04107741489187474,0.10751927355908468,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
