task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T16:13:15,microsoft/git-large-coco,05ddc0eb-e75c-41df-a676-540379e68ada,28.61213517189026,0.0010170728655080382,3.554663745093157e-05,42.5,460.3819159300068,430.77675,0.0003380021173093054,0.0036585870935397224,0.0033336749923069276,0.007330264203155955,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T16:18:30,microsoft/git-large-coco,05ddc0eb-e75c-41df-a676-540379e68ada,315.80387234687805,0.012937131370613413,4.096588710767787e-05,42.5,590.635005157521,430.77675,0.0037284352834026017,0.05181233228313431,0.03769993739530827,0.09324070496184518,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
