task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-10-26T21:52:03,bigscience/bloomz-7b1,347ca11d-8ff9-4754-9792-5767e2703f36,104.2393364906311,0.003737237558947318,3.585271087022558e-05,42.5,458.1636965149788,430.77675,0.0012308141357368894,0.013265936446082094,0.012438329121991047,0.026935079703810032,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-10-26T21:56:11,bigscience/bloomz-7b1,347ca11d-8ff9-4754-9792-5767e2703f36,247.85432410240173,0.010935417043435473,4.412081200446114e-05,42.5,672.0362075834329,430.77675,0.0029262247645192685,0.046267421180573365,0.029620270755001503,0.07881391670009413,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
