task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-27T00:54:37,bigscience/bloomz-560m,55601dff-9401-4178-ab6a-8b55a29c435a,50.85770273208618,0.001839100376788007,3.616236505735428e-05,42.5,467.05240026935314,430.77675,0.0006006127840942808,0.006597772222647791,0.0060564093301865955,0.013254794336928668,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-27T01:01:30,bigscience/bloomz-560m,55601dff-9401-4178-ab6a-8b55a29c435a,412.97108221054077,0.015330039130683128,3.712147341107041e-05,42.5,490.21553487320364,430.77675,0.004875533414714866,0.05623416220953459,0.04937721331171453,0.11048690893596398,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
