task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-26T03:51:08,facebook/opt-1.3b,ecc3a22b-47d3-4c6d-b5ec-c8f1d621f07e,39.26578235626221,0.0014711620308953358,3.746704308313772e-05,42.5,504.9703161899082,430.77675,0.00046377456055747145,0.005507983850826292,0.004631224656823029,0.010602983068206794,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-26T04:07:37,facebook/opt-1.3b,ecc3a22b-47d3-4c6d-b5ec-c8f1d621f07e,989.2867414951324,0.040425320407237585,4.086371273483561e-05,42.5,587.2622004707217,430.77675,0.011679103522996108,0.16137625660090293,0.11829867077364589,0.29135403089754497,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
