task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T14:21:34,oliverguhr/fullstop-punctuation-multilang-large,71543e61-8b30-4ae2-b503-8e431ae29ff1,7.5927746295928955,0.00027351146215260144,3.602854004002446e-05,42.5,484.44098532535975,430.77675,8.98217785689566e-05,0.001021540261682219,0.0008598942464540898,0.0019712562867052652,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T14:21:50,oliverguhr/fullstop-punctuation-multilang-large,71543e61-8b30-4ae2-b503-8e431ae29ff1,16.43852400779724,0.0006178945908677674,3.7589631116796826e-05,42.5,513.3895079017423,430.77675,0.00019425798952579494,0.00234399020853715,0.0019150518105841676,0.004453300008647113,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
