task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-10T21:12:32,cardiffnlp/twitter-roberta-base-sentiment-latest,e5d217ee-5ea1-4e8a-84a4-c57ebc6b5195,6.900388240814209,0.00025929734014770993,3.758957335079518e-05,42.5,524.2138980594262,430.77675,8.16327957643403e-05,0.0010041138588690046,0.0007830653793096542,0.0018688120339429993,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-10T21:12:40,cardiffnlp/twitter-roberta-base-sentiment-latest,e5d217ee-5ea1-4e8a-84a4-c57ebc6b5195,8.423833131790161,0.0003293599062429947,3.910189699875102e-05,42.5,560.7663913855898,430.77675,9.963875727521049e-05,0.0013119977162432406,0.0009621316335304578,0.002373768107048909,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
