task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T20:52:58,gpt2-xl,6de35495-8ba9-4285-b0af-d09c4ab86812,52.313411235809326,0.001950172615172009,3.727905649719474e-05,42.5,498.9057674869058,430.77675,0.0006177887322174179,0.0072494191328900115,0.006188108126269231,0.01405531599137666,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T20:58:39,gpt2-xl,6de35495-8ba9-4285-b0af-d09c4ab86812,340.92262530326843,0.013083361467892116,3.837647647632467e-05,42.5,523.2616527856064,430.77675,0.00402496663712793,0.049553037142388234,0.0407166131328466,0.09429461691236277,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
