task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T21:17:17,EleutherAI/gpt-neo-125m,280906b7-879b-4f0b-beac-be7d937ce0d7,7.871015548706055,0.0002944145836084769,3.740703453407368e-05,42.5,507.8744657642189,430.77675,9.313340501652824e-05,0.001110384221640226,0.0009183919791356226,0.0021219096057923767,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T21:18:45,EleutherAI/gpt-neo-125m,280906b7-879b-4f0b-beac-be7d937ce0d7,88.21776795387268,0.003376109851027707,3.827062456067462e-05,42.5,520.6619708565962,430.77675,0.0010416446586449942,0.012758546040162078,0.010532163477753152,0.024332354176560222,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
