task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-10-06T00:07:58,google/pegasus-large,d880499f-9a0f-4f7f-80a3-eb9397e587c1,13.835081815719604,0.0005259640164554351,3.801799638553523e-05,42.5,520.0513217691489,430.77675,0.00016352436327271992,0.0019984046538183975,0.0016288074509844183,0.003790736468075536,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-10-06T00:11:48,google/pegasus-large,d880499f-9a0f-4f7f-80a3-eb9397e587c1,230.36914205551147,0.009157372534127661,3.975117573494001e-05,42.5,558.624978463514,430.77675,0.0027198348282112014,0.03574657220849531,0.027532758173889716,0.06599916521059622,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
