task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-25T19:30:50,meta-llama/Llama-2-7b-hf,9f75057c-8b65-44d6-9a58-9e123e2dc498,145.8359625339508,0.005252776833042476,3.601879154252129e-05,42.5,463.0013004753263,430.77675,0.0017218502461910248,0.01875566250452465,0.017380386414832225,0.037857899165547895,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-25T19:51:55,meta-llama/Llama-2-7b-hf,9f75057c-8b65-44d6-9a58-9e123e2dc498,1265.2414677143097,0.051908718049102534,4.102711458268875e-05,42.5,591.4352082548326,430.77675,0.01493693577580982,0.20785970406540244,0.1513207224944605,0.3741173623356728,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
