task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-25T20:47:30,meta-llama/Llama-2-7b-hf,b1f45a38-5ce4-4aa6-a2c2-960adbfee73e,148.4077045917511,0.005686092687996534,3.8313996271517856e-05,42.5,522.5174209438236,430.77675,0.0017522295766406592,0.02154031556558067,0.017688355145417303,0.040980900287638636,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-25T21:09:20,meta-llama/Llama-2-7b-hf,b1f45a38-5ce4-4aa6-a2c2-960adbfee73e,1309.7568817138672,0.05776218169670614,4.410175742810236e-05,42.5,671.3144033039323,430.77675,0.01546251154028707,0.2442351098323705,0.15660691997016593,0.4163045413428235,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
