task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T13:47:27,deepset/bert-large-uncased-whole-word-masking-squad2,29b832a0-8157-4862-bb5a-1322e604e9ea,15.998539447784424,0.0005672205614555469,3.545571779113283e-05,42.5,454.11684310627567,430.77675,0.0001890574112534523,0.0020177891142267868,0.0018812347889836131,0.004088081314463852,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T13:47:45,deepset/bert-large-uncased-whole-word-masking-squad2,29b832a0-8157-4862-bb5a-1322e604e9ea,17.378586292266846,0.0006799003817790061,3.912436831803418e-05,42.5,549.3035182146217,430.77675,0.0002053723677992821,0.0026517654547433267,0.002043051337235272,0.004900189159777882,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
