task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-14T14:49:19,facebook/convnextv2-tiny-1k-224,6f3e2709-9bfe-4414-bb86-797cfec37699,2.9729678630828857,0.0001035723495777524,3.484466587878577e-05,42.5,485.46673752243356,430.77675,3.5306177039941156e-05,0.0004007100427259047,0.00031045211332385737,0.0007464683330897032,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-14T14:49:43,facebook/convnextv2-tiny-1k-224,6f3e2709-9bfe-4414-bb86-797cfec37699,24.214674711227417,0.0008966467546874382,3.7030430424963835e-05,42.5,494.174120443504,430.77675,0.00028607090628809403,0.003323884048029413,0.0028523722118665774,0.006462327166184084,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
