task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T18:35:22,cardiffnlp/twitter-roberta-base-sentiment-latest,f9dbcc81-2a56-475a-8f3c-5d5bf7e334e5,7.053746223449707,0.00026025170490455365,3.689719734997868e-05,42.5,506.15908606306795,430.77675,8.346457895305423e-05,0.0009916280155266577,0.0008005977527593076,0.0018756903472390196,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T18:35:30,cardiffnlp/twitter-roberta-base-sentiment-latest,f9dbcc81-2a56-475a-8f3c-5d5bf7e334e5,8.414026498794556,0.00031660076798928273,3.763168782666752e-05,42.5,521.7360460020631,430.77675,9.952416949801976e-05,0.0012188081972794862,0.0009634778702149787,0.002281810236992485,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
