task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T17:44:04,philschmid/bart-large-cnn-samsum,4f53409b-3825-4c9d-95f0-30e7226f1d12,19.322789192199707,0.0007154370934431458,3.702639985300988e-05,42.5,495.672230727217,430.77675,0.00022831027325656678,0.0026603346282660922,0.0022676650282055636,0.005156309929728222,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T17:45:16,philschmid/bart-large-cnn-samsum,4f53409b-3825-4c9d-95f0-30e7226f1d12,72.19446969032288,0.0027399067475796326,3.795168585707813e-05,42.5,513.8007893864628,430.77675,0.0008525134440925387,0.010303685465165024,0.008590901847123503,0.019747100756381065,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
