task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T15:18:13,hustvl/yolos-tiny,a73ee490-75cc-418c-aec6-37eef05b640d,1.733386754989624,5.8784355579068405e-05,3.391740067764916e-05,42.5,496.3483658199645,430.77675,2.06636937128173e-05,0.00023869935768061623,0.00016430851828470825,0.0004236715696781418,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T15:18:55,hustvl/yolos-tiny,a73ee490-75cc-418c-aec6-37eef05b640d,41.68111848831177,0.001578543633498882,3.7872275727293536e-05,42.5,512.7317956324315,430.77675,0.0004922830093238089,0.005936022804291952,0.004948599698435912,0.011376905512051672,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
