task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-11T00:08:21,facebook/detr-resnet-50,c8a1f972-11e0-4c5e-b9ea-efcce8c822f9,8.553325176239014,0.00031490362088410065,3.6820222728323154e-05,42.5,494.22580581862434,430.77675,0.00010117252104812199,0.001173786216810413,0.0009946197927395502,0.002269578530598085,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-11T00:10:12,facebook/detr-resnet-50,c8a1f972-11e0-4c5e-b9ea-efcce8c822f9,111.29060363769531,0.004234026547945819,3.804649807659292e-05,42.5,515.6986497366478,430.77675,0.0013140057964457406,0.01594176997562613,0.01325976966440593,0.0305155454364778,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
