task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T15:18:34,Salesforce/blip2-flan-t5-xl,489eb1a4-31a1-4a93-a8e5-f6b4484f48a4,123.04695844650269,0.004555188719716752,3.702011979455837e-05,42.5,492.55430869846657,430.77675,0.0014528335735201835,0.01683522124596948,0.014542175877974182,0.032830230697463846,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T15:24:07,Salesforce/blip2-flan-t5-xl,489eb1a4-31a1-4a93-a8e5-f6b4484f48a4,333.8348979949951,0.013379463517976802,4.007839949731095e-05,42.5,568.5774583759207,430.77675,0.0039412732034921644,0.05272441606837219,0.039762999182297636,0.09642868845416197,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
