task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-10-27T04:52:13,bigscience/bloomz-1b7,316d249b-f850-4bed-916f-e9fcf11e8394,31.479079246520996,0.0011423183312174008,3.6289370158528216e-05,42.5,472.2258996876613,430.77675,0.00037185101624992163,0.00412929441444021,0.003731789942872425,0.008232935373562556,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-10-27T05:02:43,bigscience/bloomz-1b7,316d249b-f850-4bed-916f-e9fcf11e8394,629.4686982631683,0.0240206722273355,3.816114755942207e-05,42.5,517.1208417876666,430.77675,0.007431255963941415,0.09041530372115858,0.07527562234836438,0.17312218203346438,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
