task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T16:30:58,facebook/opt-6.7b,93e2d2b9-9ff4-4240-8f93-4a12c20bbf67,127.60947775840759,0.004764142377266212,3.733409749874569e-05,42.5,496.655423642114,430.77675,0.0015066924154758456,0.017604545194743082,0.01522496730796923,0.03433620491818816,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T16:35:30,facebook/opt-6.7b,93e2d2b9-9ff4-4240-8f93-4a12c20bbf67,271.94597697257996,0.011793029155812986,4.336559390104868e-05,42.5,652.4942164515082,430.77675,0.0032106761217117314,0.04928948220934615,0.032494754422267576,0.08499491275332546,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
