task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-10-06T00:58:56,facebook/opt-1.3b,8dbb979a-5f4a-4d88-a8cf-b0380e2bb6c1,19.42021083831787,0.0006922134119189554,3.564455285522578e-05,42.5,470.7964499377063,430.77675,0.00022948172787825267,0.002539605920503618,0.0022198441837532816,0.004988931832135153,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-10-06T01:15:14,facebook/opt-1.3b,8dbb979a-5f4a-4d88-a8cf-b0380e2bb6c1,978.3388340473175,0.03754818001101765,3.838016058014128e-05,42.5,522.9569930042463,430.77675,0.011549853587978418,0.14211523424771144,0.11695276970683181,0.2706178575425217,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
