task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T17:28:10,QCRI/bert-base-multilingual-cased-pos-english,f6c73e13-d414-4a4b-97e4-f6600d8e3398,5.014428615570068,0.0001818290747788933,3.626361672333854e-05,42.5,486.0264019715211,430.77675,5.942487898800109e-05,0.0006770688749924147,0.0005739877298402289,0.0013104814838206446,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T17:28:19,QCRI/bert-base-multilingual-cased-pos-english,f6c73e13-d414-4a4b-97e4-f6600d8e3398,9.820109367370605,0.00036361308552839696,3.7028391925720846e-05,42.5,499.87486943091574,430.77675,0.00011613472766346401,0.001363267479511876,0.0011412359742557507,0.0026206381814310904,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
