task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-25T17:08:51,meta-llama/Llama-2-7b-hf,b71c7a2b-8127-4ae5-90e8-cbaf3a7bc12d,147.41576957702637,0.005558600061114104,3.770705100084056e-05,42.5,506.7967514498773,430.77675,0.0017405155398779446,0.02075230882405421,0.017569208976513095,0.04006203334044525,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-25T17:30:30,meta-llama/Llama-2-7b-hf,b71c7a2b-8127-4ae5-90e8-cbaf3a7bc12d,1299.4220931529999,0.05599622976884986,4.309360624402389e-05,42.5,645.0422336843242,430.77675,0.015340467074182301,0.23282433487043974,0.15541214175966556,0.40357694370428754,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
