task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-14T21:34:41,fxmarty/pix2struct-tiny-random,01853962-c7e2-49ed-ba73-a9e458d974ee,4.823386907577515,0.00018178809587793474,3.769184989932876e-05,42.5,554.1551428270024,430.77675,5.717648896906112e-05,0.0007425700384993128,0.0005104396125465631,0.001310186140014937,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-14T21:36:09,fxmarty/pix2struct-tiny-random,01853962-c7e2-49ed-ba73-a9e458d974ee,88.3417866230011,0.0035004113983199735,3.9623863824659464e-05,42.5,557.5441120874408,430.77675,0.0010431262216634221,0.013681136778234126,0.010503959322804063,0.02522822232270161,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
