task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T15:03:32,jozhang97/deta-swin-large,a8c5c2a7-b996-4369-84f0-374fb5eeecc4,7.5620527267456055,0.0002764767519615465,3.6566847682116214e-05,42.5,494.19822995567506,430.77675,8.94518726401859e-05,0.0010378138858015973,0.0008653620135086775,0.0019926277719504604,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T15:09:37,jozhang97/deta-swin-large,a8c5c2a7-b996-4369-84f0-374fb5eeecc4,365.3618505001068,0.015002630706348328,4.1062668803398094e-05,42.5,592.6462670970756,430.77675,0.0043134704515337945,0.06014488617142888,0.04366884895830189,0.10812720558126457,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
