task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-10-26T22:29:23,bigscience/bloomz-1b7,cc691611-3f49-4108-b84f-83af0b6b01cd,22.233494758605957,0.000811003553018151,3.647661434153793e-05,42.5,478.9512900289444,430.77675,0.0002626794093185001,0.0029577668106597343,0.002624631861376067,0.005845078081354301,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-10-26T22:30:01,bigscience/bloomz-1b7,cc691611-3f49-4108-b84f-83af0b6b01cd,37.70730686187744,0.0015172066045714317,4.0237654188266425e-05,42.5,573.7561864800978,430.77675,0.00044534711158937876,0.006009405363073483,0.004480083798573514,0.010934836273236374,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
