task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T18:29:47,bhadresh-savani/distilbert-base-uncased-emotion,1138109d-6ad5-4f84-8073-002745539b03,5.026713609695435,0.00018357921037814092,3.6524628517197365e-05,42.5,506.3221257387387,430.77675,5.955295181936688e-05,0.0007070363989498674,0.0005565057389875254,0.0013230950897567596,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T18:29:52,bhadresh-savani/distilbert-base-uncased-emotion,1138109d-6ad5-4f84-8073-002745539b03,4.977339744567871,0.00018422551792510183,3.701497713133486e-05,42.5,519.4360455238516,430.77675,5.8950591252909774e-05,0.0007177339074644351,0.0005510686693702637,0.0013277531680876086,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
