task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-10-05T14:56:19,sshleifer/distilbart-cnn-12-6,50fc2a48-966c-4401-b32f-e565a194b871,6.962970495224,0.000358532496266444,6.2156232331211E-07,42.5,489.638851089772,430.77675,8.24110221531656E-05,0.000947115757696793,0.000791371204326848,0.00182089798417681,Canada,CAN,quebec,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-71.2,46.8,1148.738,machine,N
query model,2023-10-05T14:58:17,sshleifer/distilbart-cnn-12-6,50fc2a48-966c-4401-b32f-e565a194b871,118.120904684067,0.00464800850276132,6.45219617711212E-07,42.5,505.124493843063,430.77675,0.0013946832559175,0.0165731352028615,0.0140918196234522,0.0320596380822313,Canada,CAN,quebec,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-71.2,46.8,1148.738,machine,N
