task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T14:18:24,Jean-Baptiste/roberta-large-ner-english,10a5ac29-7e62-4de9-b9d9-511dc4661891,4.168677806854248,0.00014452139900738472,3.466905062046941e-05,42.5,470.7625910709928,430.77675,4.9424189991421175e-05,0.0005449582137444509,0.0004472145886336764,0.0010415969923695484,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T14:18:40,Jean-Baptiste/roberta-large-ner-english,10a5ac29-7e62-4de9-b9d9-511dc4661891,16.112322330474854,0.0006001735925567502,3.725101224879067e-05,42.5,504.7746912344849,430.77675,0.00019041756093502045,0.0022588323626209217,0.001876331016016851,0.004325580939572794,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
