task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-26T00:46:11,google/flan-t5-xl,5a2fa4f8-ad58-4c3d-8dd3-a1f85a7f7bf4,88.225821018219,0.003180079345452072,3.60448313221862e-05,42.5,464.6716969778792,430.77675,0.0010417464678486189,0.011386921609524592,0.010490851830887198,0.02291951990826041,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-26T00:47:13,google/flan-t5-xl,5a2fa4f8-ad58-4c3d-8dd3-a1f85a7f7bf4,62.90085744857788,0.0024407475257426717,3.8803633675848584e-05,42.5,537.3277528967628,430.77675,0.0007427989419963627,0.009388642788689339,0.007459553785605134,0.017590995516290835,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
