task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load model,2023-09-08T15:14:51,microsoft/deberta-base,7d7d1a0d-fa79-4c2b-9c92-0f4d017b9270,7.939404487609863,0.000309746543999845,3.9021055813444156e-05,42.5,555.2125972048973,430.77675,9.392518119679558e-05,0.0012243401461446979,0.0009141450343283017,0.0022324103616697955,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
query model,2023-09-08T15:15:10,microsoft/deberta-base,7d7d1a0d-fa79-4c2b-9c92-0f4d017b9270,19.620357990264893,0.0007746368741472758,3.9480379428469446e-05,42.5,558.4802067372775,430.77675,0.0002318333935406473,0.003043763268344435,0.002307378896282067,0.005582975558167148,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N
